
0.00    0.00
0.01	444.289
0.02	1258.38
0.03	1383.471
0.04	1367.49
0.05	1459.882
0.06	1486.142
0.07	1458.914
0.08	1431.685
0.09	1416.018
0.1	1417.193
0.11	1418.511
0.12	1419.829
0.13	1421.147
0.14	1422.465
0.15	1423.783
0.16	1425.101
0.17	1426.418
0.18	1427.736
0.19	1429.054
0.2	1430.372
0.21	1431.69
0.22	1432.349
0.23	1432.349
0.24	1432.349
0.25	1432.349
0.26	1432.349
0.27	1432.349
0.28	1432.349
0.29	1432.349
0.3	1432.349
0.31	1432.349
0.32	1432.349	
0.33	1432.349
0.345	1432.349
0.368	1432.349
0.401	1432.349
0.451	1432.349
0.501	1434.295
0.551	1438.471
0.601	1442.65
0.651	1446.829
0.701	1451.007
0.751	1455.186
0.801	1459.365
0.851	1466.994
0.901	1480.719
0.951	1494.561
1.001	1508.403
1.047	1521.708
1.09	1532.827
1.131	1535.588
1.178	1536.922
1.228	1538.384
1.278	1539.902
1.328	1536.504
1.37	1527.919
1.402	1521.013
1.431	1515.293
1.462	1509.692
1.499	1503.436
1.549	1495.371
1.599	1486.061
1.637	1477.873
1.664	1471.819
1.689	1466.929
1.716	1462.03
1.753	1456.121
1.803	1448.088
1.853	1438.778
1.884	1431.228
1.909	1425.932
1.935	1421.13
1.964	1416.016
2.008	1409.233
2.058	1400.509
2.082	1393.66
2.104	1389.419
2.127	1385.169
2.156	1380.262
2.2	1373.506
2.25	1364.797
2.273	1358.029
2.295	1353.825
2.322	1349.189
2.363	1342.827
2.413	1334.355
2.435	1327.653
2.457	1323.583
2.484	1319.095
2.523	1312.934
2.573	1304.583
2.593	1298.083
2.613	1294.405
2.638	1290.231
2.676	1284.808
2.708	1282.517
2.727	1281.621
2.746	1280.944
2.771	1280.163
2.809	1279.061
2.845	1277.629
2.862	1257.585
2.88	1225.697
2.907	1184.952
2.947	1112.43
2.972	950.212
2.992	816.514
3.015	690.166
3.048	527.014
3.087	389.85
3.108	293.608
3.135	217.01
3.174	114.671
3.202	65.754
3.223	49.004
3.252	31.895	
3.284	11.034
3.316	0
3.339	0
3.37	0
3.416	0
3.443	0
3.465	0
3.495	0
3.539	0
3.562	0
3.582	0
3.61	0
3.65	0
3.679	0
3.702	0
3.732	0
3.776	0
3.813	0
3.848	0
3.898	0
3.948	0
3.985	0
4.035	0
4.085	0
4.135	0
4.185	0
4.235	0
4.285	0
4.335	0
4.385	0
4.435	0
4.485	0
4.535	0
4.585	0
4.635	0
4.685	0
4.735	0
4.785	0
4.835	0
4.885	0
4.935	0
4.985	0
5.035	0
5.085	0
5.135	0
5.185	0
5.235	0
5.285	0
5.335	0
5.385	0
5.435	0
5.485	0
5.535	0
5.585	0
5.635	0
5.685	0
5.735	0
5.785	0
5.835	0
5.885	0
5.935	0
5.985	0
6.035	0
6.085	0
6.135	0
6.183	0
6.233	0
6.283	0
6.333	0
6.383	0
6.433	0
6.483	0
6.533	0
6.583	0
6.633	0
6.683	0
6.733	0
6.783	0
6.833	0
6.883	0
6.933	0
6.983	0
7.033	0
7.083	0
7.133	0
7.183	0
7.233	0
7.283	0
7.333	0
7.383	0
7.433	0
7.483	0
7.533	0
7.583	0
7.633	0
7.683	0
7.733	0
7.783	0
7.833	0
7.883	0
7.933	0
7.983	0
8.033	0
8.083	0
8.133	0
8.183	0
8.233	0
8.283	0
8.333	0
8.383	0
8.433	0
8.483	0
8.533	0
8.583	0
8.633	0
8.683	0
8.733	0
8.783	0
8.833	0
8.883	0
8.933	0
8.983	0
9.033	0
9.083	0
9.133	0
9.183	0
9.233	0
9.283	0
9.333	0
9.383	0
9.433	0
9.483	0
9.533	0
9.583	0
9.633	0
9.683	0
9.733	0
9.783	0
9.833	0
9.883	0
9.933	0
9.983	0
10.033	0
10.083	0
10.133	0
10.183	0
10.233	0
10.283	0
10.333	0
10.383	0
10.433	0
10.483	0
10.533	0
10.583	0
10.633	0
10.683	0
10.733	0
10.783	0
10.833	0
10.883	0
10.933	0
10.983	0
11.033	0
11.083	0
11.133	0
11.183	0
11.233	0
11.283	0
11.333	0
11.383	0
11.433	0
11.483	0
11.533	0
11.583	0
11.633	0
11.683	0
11.733	0
11.783	0
11.833	0
11.883	0
11.933	0
11.983	0
12.033	0
12.083	0
12.133	0
12.183	0
12.233	0
12.283	0
12.333	0
12.383	0
12.433	0
12.483	0
12.533	0
12.583	0
12.633	0
12.683	0
12.733	0
12.783	0
12.833	0
12.883	0
12.933	0
12.983	0
13.033	0
13.083	0
13.133	0
13.183	0
13.233	0
13.283	0
13.333	0
13.383	0
13.433	0
13.483	0
13.533	0
13.583	0
13.633	0
13.683	0
13.733	0
13.783	0
13.833	0
13.883	0
13.933	0
13.983	0
14.033	0
14.083	0
14.133	0
14.183	0
14.233	0
14.283	0
14.333	0
14.383	0
14.433	0
14.483	0
14.533	0
14.583	0
14.633	0
14.683	0
14.733	0
14.783	0
14.833	0
14.883	0
14.933	0
14.983	0
15.033	0
15.083	0
15.133	0
15.183	0
15.233	0
15.283	0
15.333	0
15.383	0
15.433	0
15.483	0
15.533	0
15.583	0
15.633	0
15.683	0
15.733	0
15.783	0
15.833	0
15.883	0
15.933	0
15.983	0
16.033	0
16.083	0
16.133	0
16.183	0
16.233	0
16.283	0
16.333	0
16.383	0
16.433	0
16.483	0
16.533	0
16.583	0
16.633	0
16.683	0
16.733	0
16.783	0
16.833	0
16.883	0
16.933	0
16.983	0
